estudiante_id,materia,trimestre,calificacion,asistencia_porcentaje,participacion_clase
EST124,Educación Física,3,9.4,96,Alta
EST125,Matemáticas,1,3.4,64,Media
EST125,Lengua,1,6.3,90,Alta
EST125,Ciencias,1,5.8,75,Media
EST125,Historia,1,5.6,78,Baja
EST125,Inglés,1,6.4,80,Alta
EST125,Educación Física,1,7.0,82,Media
EST125,Matemáticas,2,5.0,73,Baja
EST125,Lengua,2,6.1,87,Baja
EST125,Ciencias,2,5.4,79,Media
EST125,Historia,2,5.0,65,Media
EST125,Inglés,2,5.6,87,Media
EST125,Educación Física,2,5.8,83,Baja
EST125,Matemáticas,3,4.9,66,Media
EST125,Lengua,3,4.8,66,Alta
EST125,Ciencias,3,6.3,75,Media
EST125,Historia,3,6.5,76,Alta
EST125,Inglés,3,5.2,84,Baja
EST125,Educación Física,3,6.3,87,Media
EST126,Matemáticas,1,5.8,85,Baja
EST126,Lengua,1,7.2,91,Baja
EST126,Ciencias,1,7.8,98,Media
EST126,Historia,1,5.6,83,Baja
EST126,Inglés,1,6.1,75,Baja
EST126,Educación Física,1,8.3,96,Media
EST126,Matemáticas,2,3.5,66,Media
EST126,Lengua,2,5.3,75,Media
EST126,Ciencias,2,6.9,85,Alta
EST126,Historia,2,7.6,93,Media
EST126,Inglés,2,6.0,90,Media
EST126,Educación Física,2,9.3,93,Alta
EST126,Matemáticas,3,5.6,90,Baja
EST126,Lengua,3,6.7,90,Alta
EST126,Ciencias,3,6.3,78,Alta
EST126,Historia,3,5.4,79,Baja
EST126,Inglés,3,6.6,78,Alta
EST126,Educación Física,3,7.4,86,Media
EST127,Matemáticas,1,6.1,75,Media
EST127,Lengua,1,7.4,95,Baja
EST127,Ciencias,1,6.6,86,Media
EST127,Historia,1,6.0,87,Media
EST127,Inglés,1,6.4,79,Media
EST127,Educación Física,1,6.0,89,Alta
EST127,Matemáticas,2,5.6,75,Media
EST127,Lengua,2,5.0,63,Media
EST127,Ciencias,2,5.4,89,Alta
EST127,Historia,2,5.1,80,Baja
EST127,Inglés,2,3.6,65,Baja
EST127,Educación Física,2,4.9,71,Baja
EST127,Matemáticas,3,7.1,91,Media
EST127,Lengua,3,5.7,84,Alta
EST127,Ciencias,3,6.1,85,Media
EST127,Historia,3,6.4,83,Baja
EST127,Inglés,3,5.0,83,Alta
EST127,Educación Física,3,7.4,96,Media
EST128,Matemáticas,1,5.9,80,Alta
EST128,Lengua,1,7.4,97,Alta
EST128,Ciencias,1,7.6,94,Media
EST128,Historia,1,6.9,83,Alta
EST128,Inglés,1,6.9,76,Baja
EST128,Educación Física,1,8.4,90,Alta
EST128,Matemáticas,2,6.2,76,Media
EST128,Lengua,2,7.2,96,Baja
EST128,Ciencias,2,5.6,78,Media
EST128,Historia,2,6.9,80,Media
EST128,Inglés,2,7.8,99,Media
EST128,Educación Física,2,7.9,97,Media
EST128,Matemáticas,3,6.0,90,Media
EST128,Lengua,3,5.4,82,Baja
EST128,Ciencias,3,6.3,83,Baja
EST128,Historia,3,6.6,75,Alta
EST128,Inglés,3,6.0,81,Baja
EST128,Educación Física,3,8.6,89,Alta
EST129,Matemáticas,1,7.4,94,Media
EST129,Lengua,1,4.8,71,Baja
EST129,Ciencias,1,5.8,80,Media
EST129,Historia,1,5.3,82,Baja
EST129,Inglés,1,5.6,86,Alta
EST129,Educación Física,1,5.5,78,Baja
EST129,Matemáticas,2,5.5,87,Baja
EST129,Lengua,2,4.2,63,Media
EST129,Ciencias,2,6.3,85,Baja
EST129,Historia,2,5.7,88,Baja
EST129,Inglés,2,5.1,75,Media
EST129,Educación Física,2,7.6,92,Media
EST129,Matemáticas,3,5.9,87,Baja
EST129,Lengua,3,4.9,64,Baja
EST129,Ciencias,3,5.1,87,Baja
EST129,Historia,3,6.0,84,Media
EST129,Inglés,3,5.3,88,Media
EST129,Educación Física,3,6.4,78,Media
EST130,Matemáticas,1,4.7,72,Baja
EST130,Lengua,1,4.9,70,Media
EST130,Ciencias,1,5.7,87,Baja
EST130,Historia,1,5.1,88,Media
EST130,Inglés,1,4.7,74,Baja
EST130,Educación Física,1,6.0,85,Baja
EST130,Matemáticas,2,7.0,98,Media
EST130,Lengua,2,5.9,77,Media
EST130,Ciencias,2,6.5,81,Media
EST130,Historia,2,5.4,89,Baja
EST130,Inglés,2,7.2,99,Media
EST130,Educación Física,2,7.4,96,Media
EST130,Matemáticas,3,5.0,77,Media
EST130,Lengua,3,6.9,88,Alta
EST130,Ciencias,3,4.8,71,Baja
EST130,Historia,3,4.9,72,Media
EST130,Inglés,3,6.4,90,Media
EST130,Educación Física,3,6.8,89,Media
EST131,Matemáticas,1,5.7,89,Alta
EST131,Lengua,1,4.0,61,Media
EST131,Ciencias,1,4.9,72,Baja
EST131,Historia,1,4.5,70,Baja
EST131,Inglés,1,5.6,83,Baja
EST131,Educación Física,1,6.7,77,Baja
EST131,Matemáticas,2,5.8,83,Baja
EST131,Lengua,2,6.0,82,Baja
EST131,Ciencias,2,4.5,73,Media
EST131,Historia,2,5.4,80,Media
EST131,Inglés,2,4.3,69,Media
EST131,Educación Física,2,5.0,75,Baja
EST131,Matemáticas,3,5.7,85,Alta
EST131,Lengua,3,6.1,85,Media
EST131,Ciencias,3,5.5,89,Baja
EST131,Historia,3,4.5,70,Baja
EST131,Inglés,3,4.8,70,Media
EST131,Educación Física,3,5.9,89,Baja
EST132,Matemáticas,1,5.0,87,Media
EST132,Lengua,1,4.9,78,Baja
EST132,Ciencias,1,4.9,66,Baja
EST132,Historia,1,5.3,84,Media
EST132,Inglés,1,5.2,80,Baja
EST132,Educación Física,1,6.2,88,Baja
EST132,Matemáticas,2,5.6,90,Baja
EST132,Lengua,2,5.2,79,Media
EST132,Ciencias,2,6.5,81,Baja
EST132,Historia,2,6.1,80,Baja
EST132,Inglés,2,8.0,98,Media
EST132,Educación Física,2,5.6,83,Media
EST132,Matemáticas,3,6.5,85,Media
EST132,Lengua,3,6.6,82,Baja
EST132,Ciencias,3,4.0,74,Media
EST132,Historia,3,6.2,87,Media
EST132,Inglés,3,5.1,80,Baja
EST132,Educación Física,3,6.4,88,Baja
EST133,Matemáticas,1,6.8,79,Media
EST133,Lengua,1,6.9,77,Media
EST133,Ciencias,1,8.6,92,Alta
EST133,Historia,1,7.6,87,Baja
EST133,Inglés,1,6.1,87,Media
EST133,Educación Física,1,8.2,90,Alta
EST133,Matemáticas,2,8.2,91,Alta
EST133,Lengua,2,8.4,85,Alta
EST133,Ciencias,2,7.7,92,Media
EST133,Historia,2,9.3,88,Media
EST133,Inglés,2,9.3,92,Alta
EST133,Educación Física,2,7.9,85,Media
EST133,Matemáticas,3,7.3,100,Baja
EST133,Lengua,3,7.8,98,Baja
EST133,Ciencias,3,6.8,75,Media
EST133,Historia,3,7.7,86,Media
EST133,Inglés,3,8.2,96,Alta
EST133,Educación Física,3,7.9,99,Media
EST134,Matemáticas,1,5.1,78,Baja
EST134,Lengua,1,5.9,85,Media
EST134,Ciencias,1,4.6,70,Baja
EST134,Historia,1,5.1,90,Baja
EST134,Inglés,1,5.1,85,Baja
EST134,Educación Física,1,7.6,93,Media
EST134,Matemáticas,2,6.4,82,Baja
EST134,Lengua,2,6.1,84,Media
EST134,Ciencias,2,5.1,89,Baja
EST134,Historia,2,4.9,64,Media
EST134,Inglés,2,4.4,60,Baja
EST134,Educación Física,2,7.1,89,Media
EST134,Matemáticas,3,4.8,76,Baja
EST134,Lengua,3,4.3,65,Baja
EST134,Ciencias,3,4.8,76,Media
EST134,Historia,3,5.4,90,Baja
EST134,Inglés,3,5.0,72,Alta
EST134,Educación Física,3,7.0,95,Media
EST135,Matemáticas,1,7.6,88,Media
EST135,Lengua,1,8.2,99,Alta
EST135,Ciencias,1,9.0,92,Media
EST135,Historia,1,7.5,86,Media
EST135,Inglés,1,7.0,77,Baja
EST135,Educación Física,1,7.8,92,Media
EST135,Matemáticas,2,8.9,92,Alta
EST135,Lengua,2,9.4,90,Alta
EST135,Ciencias,2,7.3,91,Media
EST135,Historia,2,7.8,89,Media
EST135,Inglés,2,7.2,100,Media
EST135,Educación Física,2,9.4,86,Alta
EST135,Matemáticas,3,7.9,87,Media
EST135,Lengua,3,7.5,91,Media
EST135,Ciencias,3,8.1,88,Media
EST135,Historia,3,7.5,91,Media
EST135,Inglés,3,7.7,93,Media
EST135,Educación Física,3,5.9,90,Baja
EST136,Matemáticas,1,4.5,80,Media
EST136,Lengua,1,5.9,82,Media
EST136,Ciencias,1,4.6,63,Baja
EST136,Historia,1,5.9,90,Alta
EST136,Inglés,1,5.0,65,Alta
EST136,Educación Física,1,6.1,84,Alta
EST136,Matemáticas,2,5.6,80,Media
EST136,Lengua,2,6.1,82,Media
EST136,Ciencias,2,5.1,78,Baja
EST136,Historia,2,6.8,81,Media
EST136,Inglés,2,5.9,80,Baja
EST136,Educación Física,2,7.6,90,Media
EST136,Matemáticas,3,4.5,73,Baja
EST136,Lengua,3,5.4,83,Baja
EST136,Ciencias,3,5.7,85,Baja
EST136,Historia,3,6.3,85,Media
EST136,Inglés,3,4.8,72,Alta
EST136,Educación Física,3,6.6,79,Baja
EST137,Matemáticas,1,9.3,91,Alta
EST137,Lengua,1,7.4,96,Alta
EST137,Ciencias,1,6.7,81,Media
EST137,Historia,1,8.3,99,Media
EST137,Inglés,1,7.1,100,Baja
EST137,Educación Física,1,9.1,86,Media
EST137,Matemáticas,2,8.5,92,Alta
EST137,Lengua,2,7.3,97,Alta
EST137,Ciencias,2,6.5,89,Baja
EST137,Historia,2,7.9,89,Baja
EST137,Inglés,2,8.4,89,Media
EST137,Educación Física,2,8.2,91,Alta
EST137,Matemáticas,3,6.9,83,Media
EST137,Lengua,3,8.7,85,Alta
EST137,Ciencias,3,8.6,95,Baja
EST137,Historia,3,6.5,89,Media
EST137,Inglés,3,7.0,86,Media
EST137,Educación Física,3,9.0,93,Alta
EST138,Matemáticas,1,8.4,98,Alta
EST138,Lengua,1,7.9,86,Baja
EST138,Ciencias,1,7.8,98,Baja
EST138,Historia,1,7.9,95,Media
EST138,Inglés,1,6.5,77,Media
EST138,Educación Física,1,8.4,88,Alta
EST138,Matemáticas,2,8.3,99,Alta
EST138,Lengua,2,7.7,87,Media
EST138,Ciencias,2,7.3,89,Media
EST138,Historia,2,7.9,95,Media
EST138,Inglés,2,7.7,85,Media
EST138,Educación Física,2,6.0,87,Alta
EST138,Matemáticas,3,6.4,82,Media
EST138,Lengua,3,8.0,99,Alta
EST138,Ciencias,3,8.0,89,Alta
EST138,Historia,3,5.5,84,Media
EST138,Inglés,3,5.8,79,Baja
EST138,Educación Física,3,8.0,95,Media
EST139,Matemáticas,1,7.1,90,Media
EST139,Lengua,1,5.8,81,Baja
EST139,Ciencias,1,7.4,88,Baja
EST139,Historia,1,5.0,89,Baja
EST139,Inglés,1,6.9,89,Media
EST139,Educación Física,1,7.1,97,Media
EST139,Matemáticas,2,6.7,78,Alta
EST139,Lengua,2,6.0,90,Media
EST139,Ciencias,2,7.2,91,Baja
EST139,Historia,2,6.8,86,Media
EST139,Inglés,2,6.6,87,Baja
EST139,Educación Física,2,7.1,88,Media
EST139,Matemáticas,3,7.8,94,Media
EST139,Lengua,3,6.0,87,Baja
EST139,Ciencias,3,7.3,95,Alta
EST139,Historia,3,6.6,80,Media
EST139,Inglés,3,6.8,76,Alta
EST139,Educación Física,3,8.7,94,Alta
EST140,Matemáticas,1,5.8,79,Baja
EST140,Lengua,1,6.4,80,Media
EST140,Ciencias,1,6.2,81,Media
EST140,Historia,1,5.6,83,Baja
EST140,Inglés,1,5.4,90,Alta
EST140,Educación Física,1,7.0,98,Alta
EST140,Matemáticas,2,4.7,65,Media
EST140,Lengua,2,5.0,67,Alta
EST140,Ciencias,2,6.9,88,Baja
EST140,Historia,2,6.3,79,Baja
EST140,Inglés,2,6.9,83,Alta
EST140,Educación Física,2,6.7,86,Baja
EST140,Matemáticas,3,6.8,81,Alta
EST140,Lengua,3,6.2,79,Media
EST140,Ciencias,3,6.0,78,Media
EST140,Historia,3,5.9,84,Media
EST140,Inglés,3,5.7,83,Baja
EST140,Educación Física,3,5.1,88,Media
EST141,Matemáticas,1,6.7,87,Media
EST141,Lengua,1,6.2,80,Alta
EST141,Ciencias,1,7.9,97,Media
EST141,Historia,1,7.1,100,Baja
EST141,Inglés,1,8.6,97,Alta
EST141,Educación Física,1,6.3,83,Media
EST141,Matemáticas,2,6.5,85,Media
EST141,Lengua,2,9.2,93,Alta
EST141,Ciencias,2,8.0,88,Media
EST141,Historia,2,6.5,83,Alta
EST141,Inglés,2,6.1,79,Alta
EST141,Educación Física,2,7.3,88,Alta
EST141,Matemáticas,3,8.4,99,Alta
EST141,Lengua,3,8.5,87,Baja
EST141,Ciencias,3,8.6,91,Alta
EST141,Historia,3,9.0,85,Alta
EST141,Inglés,3,6.4,76,Baja
EST141,Educación Física,3,7.8,92,Media
EST142,Matemáticas,1,6.7,80,Media
EST142,Lengua,1,6.3,82,Baja
EST142,Ciencias,1,6.9,88,Baja
EST142,Historia,1,6.8,87,Media
EST142,Inglés,1,7.6,99,Media
EST142,Educación Física,1,6.3,84,Alta
EST142,Matemáticas,2,4.4,79,Baja
EST142,Lengua,2,4.8,73,Media
EST142,Ciencias,2,6.6,82,Media
EST142,Historia,2,7.0,88,Media
EST142,Inglés,2,5.3,83,Media
EST142,Educación Física,2,5.8,79,Media
EST142,Matemáticas,3,4.7,80,Media
EST142,Lengua,3,6.0,78,Media
EST142,Ciencias,3,5.7,78,Baja
EST142,Historia,3,6.5,79,Alta
EST142,Inglés,3,6.6,83,Baja
EST142,Educación Física,3,5.2,83,Media
EST143,Matemáticas,1,4.2,75,Baja
EST143,Lengua,1,4.6,63,Alta
EST143,Ciencias,1,7.5,92,Baja
EST143,Historia,1,5.5,88,Baja
EST143,Inglés,1,6.3,83,Baja
EST143,Educación Física,1,6.2,85,Media
EST143,Matemáticas,2,6.7,78,Media
EST143,Lengua,2,5.7,90,Media
EST143,Ciencias,2,5.4,90,Baja
EST143,Historia,2,8.8,97,Alta
EST143,Inglés,2,6.0,78,Baja
EST143,Educación Física,2,6.7,78,Media
EST143,Matemáticas,3,5.0,88,Baja
EST143,Lengua,3,5.2,76,Media
EST143,Ciencias,3,6.6,76,Baja
EST143,Historia,3,5.2,88,Baja
EST143,Inglés,3,5.1,85,Alta
EST143,Educación Física,3,7.0,85,Media
EST144,Matemáticas,1,6.2,86,Media
EST144,Lengua,1,7.4,93,Media
EST144,Ciencias,1,2.7,68,Baja
EST144,Historia,1,5.8,85,Baja
EST144,Inglés,1,5.8,90,Baja
EST144,Educación Física,1,5.5,82,Media
EST144,Matemáticas,2,5.4,87,Media
EST144,Lengua,2,5.3,80,Baja
EST144,Ciencias,2,5.8,85,Baja
EST144,Historia,2,5.2,80,Baja
EST144,Inglés,2,6.1,84,Media
EST144,Educación Física,2,7.0,87,Media
EST144,Matemáticas,3,5.7,87,Baja
EST144,Lengua,3,5.8,85,Baja
EST144,Ciencias,3,5.7,84,Baja
EST144,Historia,3,5.8,85,Baja
EST144,Inglés,3,6.4,83,Alta
EST144,Educación Física,3,6.1,82,Media
EST145,Matemáticas,1,4.6,60,Media
EST145,Lengua,1,5.5,90,Baja
EST145,Ciencias,1,4.4,73,Media
EST145,Historia,1,5.2,87,Baja
EST145,Inglés,1,7.2,96,Baja
EST145,Educación Física,1,5.7,86,Media
EST145,Matemáticas,2,6.4,77,Baja
EST145,Lengua,2,6.1,82,Media
EST145,Ciencias,2,7.0,100,Media
EST145,Historia,2,6.1,82,Media
EST145,Inglés,2,5.1,82,Baja
EST145,Educación Física,2,5.6,76,Baja
EST145,Matemáticas,3,5.1,80,Alta
EST145,Lengua,3,5.3,76,Baja
EST145,Ciencias,3,5.4,86,Alta
EST145,Historia,3,5.4,83,Baja
EST145,Inglés,3,5.5,79,Baja
EST145,Educación Física,3,4.9,74,Media
EST146,Matemáticas,1,6.7,88,Alta
EST146,Lengua,1,7.1,95,Baja
EST146,Ciencias,1,8.2,88,Media
EST146,Historia,1,6.5,77,Media
EST146,Inglés,1,6.7,80,Baja
EST146,Educación Física,1,5.9,90,Baja
EST146,Matemáticas,2,6.8,87,Baja
EST146,Lengua,2,6.8,90,Alta
EST146,Ciencias,2,7.0,88,Baja
EST146,Historia,2,6.9,80,Media
EST146,Inglés,2,5.5,77,Media
EST146,Educación Física,2,8.6,93,Alta
EST146,Matemáticas,3,7.0,86,Alta
EST146,Lengua,3,6.0,75,Alta
EST146,Ciencias,3,8.1,96,Media
EST146,Historia,3,7.3,91,Media
EST146,Inglés,3,4.4,63,Baja
EST146,Educación Física,3,7.4,96,Media
EST147,Matemáticas,1,6.0,80,Media
EST147,Lengua,1,4.4,74,Alta
EST147,Ciencias,1,3.3,63,Baja
EST147,Historia,1,5.0,84,Media
EST147,Inglés,1,5.5,78,Baja
EST147,Educación Física,1,6.3,85,Baja
EST147,Matemáticas,2,5.8,89,Baja
EST147,Lengua,2,5.6,77,Media
EST147,Ciencias,2,5.7,81,Baja
EST147,Historia,2,6.7,76,Baja
EST147,Inglés,2,6.8,78,Baja
EST147,Educación Física,2,4.2,80,Media
EST147,Matemáticas,3,4.9,72,Baja
EST147,Lengua,3,5.4,84,Media
EST147,Ciencias,3,6.3,88,Media
EST147,Historia,3,7.4,100,Alta
EST147,Inglés,3,4.3,69,Baja
EST147,Educación Física,3,6.5,84,Media
EST148,Matemáticas,1,7.9,87,Media
EST148,Lengua,1,7.7,90,Media
EST148,Ciencias,1,7.7,94,Media
EST148,Historia,1,7.5,86,Baja
EST148,Inglés,1,7.0,90,Media
EST148,Educación Física,1,9.1,86,Baja
EST148,Matemáticas,2,8.5,95,Alta
EST148,Lengua,2,6.9,81,Media
EST148,Ciencias,2,8.6,88,Baja
EST148,Historia,2,7.4,92,Media
EST148,Inglés,2,7.9,97,Baja
EST148,Educación Física,2,8.7,97,Alta
EST148,Matemáticas,3,7.0,98,Media
EST148,Lengua,3,9.1,94,Alta
EST148,Ciencias,3,8.0,85,Alta
EST148,Historia,3,7.0,83,Baja
EST148,Inglés,3,7.5,85,Media
EST148,Educación Física,3,7.7,99,Alta
EST149,Matemáticas,1,8.7,90,Baja
EST149,Lengua,1,8.2,90,Alta
EST149,Ciencias,1,7.5,97,Media
EST149,Historia,1,5.8,83,Media
EST149,Inglés,1,8.4,87,Alta
EST149,Educación Física,1,7.3,89,Media
EST149,Matemáticas,2,6.7,76,Baja
EST149,Lengua,2,7.7,87,Media
EST149,Ciencias,2,7.7,86,Media
EST149,Historia,2,8.2,91,Media
EST149,Inglés,2,8.4,89,Alta
EST149,Educación Física,2,9.5,90,Alta
EST149,Matemáticas,3,6.9,79,Baja
EST149,Lengua,3,7.4,92,Alta
EST149,Ciencias,3,7.2,99,Alta
EST149,Historia,3,7.0,94,Media
EST149,Inglés,3,7.9,87,Media
EST149,Educación Física,3,8.7,90,Media
EST150,Matemáticas,1,9.0,92,Alta
EST150,Lengua,1,7.6,86,Baja
EST150,Ciencias,1,8.4,86,Alta
EST150,Historia,1,7.7,100,Baja
EST150,Inglés,1,7.6,99,Baja
EST150,Educación Física,1,9.1,100,Alta
EST150,Matemáticas,2,8.3,89,Alta
EST150,Lengua,2,8.0,92,Alta
EST150,Ciencias,2,8.8,93,Media
EST150,Historia,2,9.4,85,Alta
EST150,Inglés,2,8.3,92,Baja
EST150,Educación Física,2,8.1,96,Alta
EST150,Matemáticas,3,8.2,99,Alta
EST150,Lengua,3,7.0,86,Media
EST150,Ciencias,3,8.5,92,Alta
EST150,Historia,3,8.1,91,Baja
EST150,Inglés,3,8.1,99,Alta
EST150,Educación Física,3,8.1,98,Alta
EST151,Matemáticas,1,5.9,89,Media
EST151,Lengua,1,7.9,98,Alta
EST151,Ciencias,1,6.3,87,Baja
EST151,Historia,1,6.8,89,Alta
EST151,Inglés,1,6.3,79,Media
EST151,Educación Física,1,7.7,91,Alta
EST151,Matemáticas,2,6.7,90,Media
EST151,Lengua,2,8.7,86,Alta
EST151,Ciencias,2,7.4,86,Media
EST151,Historia,2,6.6,86,Media
EST151,Inglés,2,7.0,96,Media
EST151,Educación Física,2,9.0,99,Alta
EST151,Matemáticas,3,7.3,90,Baja
EST151,Lengua,3,7.0,98,Alta
EST151,Ciencias,3,6.5,90,Media
EST151,Historia,3,7.3,92,Baja
EST151,Inglés,3,7.7,86,Alta
EST151,Educación Física,3,8.3,97,Alta
EST152,Matemáticas,1,6.2,86,Baja
EST152,Lengua,1,6.6,80,Media
EST152,Ciencias,1,6.0,86,Baja
EST152,Historia,1,8.2,96,Alta
EST152,Inglés,1,7.1,89,Alta
EST152,Educación Física,1,9.9,91,Baja
EST152,Matemáticas,2,6.9,77,Media
EST152,Lengua,2,6.3,90,Alta
EST152,Ciencias,2,7.7,93,Alta
EST152,Historia,2,7.7,85,Media
EST152,Inglés,2,8.7,94,Alta
EST152,Educación Física,2,9.4,95,Alta
EST152,Matemáticas,3,8.3,87,Alta
EST152,Lengua,3,6.3,75,Media
EST152,Ciencias,3,6.0,87,Media
EST152,Historia,3,9.1,93,Alta
EST152,Inglés,3,8.0,98,Alta
EST152,Educación Física,3,6.7,86,Media
EST153,Matemáticas,1,7.0,89,Baja
EST153,Lengua,1,7.1,95,Baja
EST153,Ciencias,1,8.3,88,Alta
EST153,Historia,1,7.2,87,Alta
EST153,Inglés,1,8.1,85,Media
EST153,Educación Física,1,7.0,95,Baja
EST153,Matemáticas,2,8.4,99,Alta
EST153,Lengua,2,8.3,88,Alta
EST153,Ciencias,2,8.2,87,Alta
EST153,Historia,2,9.1,87,Alta
EST153,Inglés,2,7.8,87,Media
EST153,Educación Física,2,8.7,91,Alta
EST153,Matemáticas,3,8.0,90,Media
EST153,Lengua,3,7.6,86,Media
EST153,Ciencias,3,9.4,93,Alta
EST153,Historia,3,8.6,91,Alta
EST153,Inglés,3,8.2,95,Media
EST153,Educación Física,3,8.1,97,Alta
EST154,Matemáticas,1,4.9,69,Media
EST154,Lengua,1,4.7,71,Baja
EST154,Ciencias,1,4.3,68,Media
EST154,Historia,1,3.4,61,Alta
EST154,Inglés,1,5.2,88,Alta
EST154,Educación Física,1,5.5,89,Alta
EST154,Matemáticas,2,6.9,86,Media
EST154,Lengua,2,6.2,77,Media
EST154,Ciencias,2,5.4,90,Media
EST154,Historia,2,6.0,90,Media
EST154,Inglés,2,6.4,76,Media
EST154,Educación Física,2,7.1,99,Media
EST154,Matemáticas,3,6.9,89,Media
EST154,Lengua,3,4.9,72,Baja
EST154,Ciencias,3,5.5,79,Media
EST154,Historia,3,5.6,80,Media
EST154,Inglés,3,6.0,90,Media
EST154,Educación Física,3,6.1,75,Media
EST155,Matemáticas,1,6.8,83,Media
EST155,Lengua,1,5.3,90,Baja
EST155,Ciencias,1,8.3,86,Alta
EST155,Historia,1,8.1,95,Media
EST155,Inglés,1,7.4,100,Baja
EST155,Educación Física,1,8.1,85,Baja
EST155,Matemáticas,2,6.6,88,Media
EST155,Lengua,2,7.4,94,Media
EST155,Ciencias,2,6.4,90,Alta
EST155,Historia,2,6.3,88,Media
EST155,Inglés,2,6.5,85,Media
EST155,Educación Física,2,6.4,90,Media
EST155,Matemáticas,3,6.2,81,Baja
EST155,Lengua,3,6.8,82,Media
EST155,Ciencias,3,7.0,100,Baja
EST155,Historia,3,6.0,78,Media
EST155,Inglés,3,5.9,89,Baja
EST155,Educación Física,3,8.9,93,Alta
EST156,Matemáticas,1,5.8,79,Media
EST156,Lengua,1,7.1,100,Media
EST156,Ciencias,1,4.9,75,Baja
EST156,Historia,1,7.1,95,Media
EST156,Inglés,1,5.7,81,Baja
EST156,Educación Física,1,6.0,78,Media
EST156,Matemáticas,2,5.4,84,Media
EST156,Lengua,2,4.7,60,Media
EST156,Ciencias,2,5.1,88,Alta
EST156,Historia,2,5.7,79,Baja
EST156,Inglés,2,5.9,85,Media
EST156,Educación Física,2,6.6,83,Alta
EST156,Matemáticas,3,5.5,85,Baja
EST156,Lengua,3,6.2,85,Media
EST156,Ciencias,3,4.9,77,Alta
EST156,Historia,3,6.6,85,Media
EST156,Inglés,3,5.4,84,Media
EST156,Educación Física,3,6.5,76,Baja
EST157,Matemáticas,1,6.5,77,Baja
EST157,Lengua,1,6.7,78,Media
EST157,Ciencias,1,8.1,96,Alta
EST157,Historia,1,8.7,87,Alta
EST157,Inglés,1,6.4,87,Media
EST157,Educación Física,1,8.1,87,Media
EST157,Matemáticas,2,8.7,93,Alta
EST157,Lengua,2,8.2,85,Alta
EST157,Ciencias,2,7.9,92,Media
EST157,Historia,2,8.2,89,Alta
EST157,Inglés,2,7.4,85,Media
EST157,Educación Física,2,6.7,75,Media
EST157,Matemáticas,3,7.7,86,Media
EST157,Lengua,3,7.5,85,Media
EST157,Ciencias,3,7.8,90,Media
EST157,Historia,3,6.5,75,Baja
EST157,Inglés,3,7.5,97,Alta
EST157,Educación Física,3,8.8,93,Alta
EST158,Matemáticas,1,5.1,84,Baja
EST158,Lengua,1,5.8,87,Media
EST158,Ciencias,1,4.8,66,Media
EST158,Historia,1,5.8,84,Baja
EST158,Inglés,1,6.8,86,Media
EST158,Educación Física,1,5.5,82,Baja
EST158,Matemáticas,2,6.3,84,Alta
EST158,Lengua,2,6.8,85,Media
EST158,Ciencias,2,5.4,87,Baja
EST158,Historia,2,5.6,90,Baja
EST158,Inglés,2,5.9,82,Alta
EST158,Educación Física,2,4.5,60,Baja
EST158,Matemáticas,3,6.9,75,Media
EST158,Lengua,3,3.9,78,Baja
EST158,Ciencias,3,4.3,73,Baja
EST158,Historia,3,6.2,83,Media
EST158,Inglés,3,5.2,84,Media
EST158,Educación Física,3,4.5,66,Media
EST159,Matemáticas,1,7.1,100,Alta
EST159,Lengua,1,4.7,67,Baja
EST159,Ciencias,1,5.7,75,Baja
EST159,Historia,1,4.9,64,Media
EST159,Inglés,1,5.2,88,Baja
EST159,Educación Física,1,6.3,75,Media
EST159,Matemáticas,2,5.9,83,Baja
EST159,Lengua,2,6.2,81,Baja
EST159,Ciencias,2,4.8,67,Baja
EST159,Historia,2,7.4,86,Baja
EST159,Inglés,2,4.0,75,Baja
EST159,Educación Física,2,7.4,86,Media
EST159,Matemáticas,3,3.7,77,Media
EST159,Lengua,3,6.8,86,Media
EST159,Ciencias,3,5.0,88,Media
EST159,Historia,3,6.4,89,Baja
EST159,Inglés,3,6.5,90,Media
EST159,Educación Física,3,7.1,98,Alta
EST160,Matemáticas,1,6.2,89,Media
EST160,Lengua,1,6.9,80,Baja
EST160,Ciencias,1,7.3,89,Media
EST160,Historia,1,4.4,65,Baja
EST160,Inglés,1,7.0,87,Alta
EST160,Educación Física,1,5.9,78,Baja
EST160,Matemáticas,2,4.5,68,Baja
EST160,Lengua,2,5.5,80,Baja
EST160,Ciencias,2,5.9,85,Baja
EST160,Historia,2,4.9,77,Baja
EST160,Inglés,2,5.8,86,Baja
EST160,Educación Física,2,6.0,78,Media
EST160,Matemáticas,3,6.5,81,Media
EST160,Lengua,3,6.9,78,Media
EST160,Ciencias,3,5.7,87,Media
EST160,Historia,3,4.6,80,Alta
EST160,Inglés,3,6.0,78,Media
EST160,Educación Física,3,6.8,77,Alta
EST161,Matemáticas,1,8.8,97,Alta
EST161,Lengua,1,8.9,95,Alta
EST161,Ciencias,1,6.2,90,Media
EST161,Historia,1,8.1,100,Baja
EST161,Inglés,1,7.1,100,Baja
EST161,Educación Física,1,8.6,88,Alta
EST161,Matemáticas,2,9.1,100,Baja
EST161,Lengua,2,6.0,90,Media
EST161,Ciencias,2,7.1,92,Media
EST161,Historia,2,8.1,88,Alta
EST161,Inglés,2,7.9,86,Media
EST161,Educación Física,2,10.0,99,Alta
EST161,Matemáticas,3,7.7,85,Baja
